layer,row_id,native_identity,vault_identity,identity_assignment_status,known_identity_label,known_symbol,known_name,known_label_used_as_construction_input,matter_row_allowed,promotion_status,qA_source_support,tensor_carrier_support,retained_write_support,source_known_match
particle,QP093A-0051,QP093A-0051|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=2|q=neutral:0,QP093A-0051|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=1|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,18.000,2.250,15.750,
particle,QP093A-0052,QP093A-0052|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=positive:2,QP093A-0052|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=positive:2,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,365.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45.6250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,319.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0053,QP093A-0053|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=negative:2,QP093A-0053|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=2|d=2|q=negative:2,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,438.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,54.7500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,383.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0054,QP093A-0054|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=2|q=neutral:0,QP093A-0054|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=2|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,36.000,4.500,31.500,
particle,QP093A-0055,QP093A-0055|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=positive:3,QP093A-0055|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=positive:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,551.2499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,68.90624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,482.3437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0056,QP093A-0056|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=negative:3,QP093A-0056|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=3|d=2|q=negative:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,661.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,82.68749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,578.8124999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0057,QP093A-0057|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=2|q=neutral:0,QP093A-0057|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=3|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,54.000,6.750,47.250,
particle,QP093A-0058,QP093A-0058|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=positive:4,QP093A-0058|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=positive:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,740.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,92.50000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,647.5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
particle,QP093A-0059,QP093A-0059|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=negative:4,QP093A-0059|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=4|d=2|q=negative:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,888.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,111.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,777.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
particle,QP093A-0060,QP093A-0060|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=2|q=neutral:0,QP093A-0060|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=4|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,72.000,9.000,63.000,
particle,QP093A-0061,QP093A-0061|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=positive:6,QP093A-0061|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=positive:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1125.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,140.625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,984.375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0062,QP093A-0062|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=negative:6,QP093A-0062|stable_matter_rows|V4_1_SINGLE_WRITE|single_write|p=6|d=2|q=negative:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1350.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,168.750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1181.250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0063,QP093A-0063|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=2|q=neutral:0,QP093A-0063|stable_matter_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=6|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,108.000,13.500,94.500,
particle,QP093A-0064,QP093A-0064|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=2|q=positive:8,QP093A-0064|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=2|q=positive:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1520.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,190.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,1330.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
particle,QP093A-0065,QP093A-0065|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=2|q=negative:8,QP093A-0065|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=8|d=2|q=negative:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1824.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,228.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,1596.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
particle,QP093A-0066,QP093A-0066|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=8|d=2|q=neutral:0,QP093A-0066|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=8|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,144.000,18.000,126.000,
particle,QP093A-0067,QP093A-0067|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=2|q=positive:9,QP093A-0067|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=2|q=positive:9,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1721.250000,215.156250,1506.093750,
particle,QP093A-0068,QP093A-0068|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=2|q=negative:9,QP093A-0068|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=9|d=2|q=negative:9,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2065.50000,258.18750,1807.31250,
particle,QP093A-0069,QP093A-0069|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=9|d=2|q=neutral:0,QP093A-0069|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=9|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,162.000,20.250,141.750,
particle,QP093A-0070,QP093A-0070|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=2|q=positive:12,QP093A-0070|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=2|q=positive:12,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2339.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,292.4999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2047.499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0071,QP093A-0071|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=2|q=negative:12,QP093A-0071|unstable_resonance_rows|V4_1_SINGLE_WRITE|single_write|p=12|d=2|q=negative:12,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2807.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,350.9999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,2456.999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0072,QP093A-0072|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=12|d=2|q=neutral:0,QP093A-0072|unstable_resonance_rows|OUTER_BINARY_NEUTRAL|outer_binary_neutral|p=12|d=2|q=neutral:0,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,MATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,216.000,27.000,189.000,
particle,QP093A-0073,QP093A-0073|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=0|q=negative:1,QP093A-0073|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=0|q=negative:1,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.363570601851851851851851851851851851851851851851851851851851851851851851851851851851851851851851852,0.1704463252314814814814814814814814814814814814814814814814814814814814814814814814814814814814814815,1.193124276620370370370370370370370370370370370370370370370370370370370370370370370370370370370370370,
particle,QP093A-0074,QP093A-0074|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=0|q=positive:1,QP093A-0074|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=0|q=positive:1,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,1.384548611111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110,0.1730685763888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888,1.211480034722222222222222222222222222222222222222222222222222222222222222222222222222222222222222221,
particle,QP093A-0075,QP093A-0075|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=2|d=0|q=negative:2,QP093A-0075|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=2|d=0|q=negative:2,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2.957175925925925925925925925925925925925925925925925925925925925925925925925925925925925925925925927,0.3696469907407407407407407407407407407407407407407407407407407407407407407407407407407407407407407409,2.587528935185185185185185185185185185185185185185185185185185185185185185185185185185185185185185186,
particle,QP093A-0076,QP093A-0076|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=2|d=0|q=positive:2,QP093A-0076|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=2|d=0|q=positive:2,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,2.534722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,0.3168402777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,2.217881944444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,
particle,QP093A-0077,QP093A-0077|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=3|d=0|q=negative:3,QP093A-0077|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=3|d=0|q=negative:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,4.785156249999999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,0.5981445312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999998,4.187011718749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0078,QP093A-0078|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=3|d=0|q=positive:3,QP093A-0078|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=3|d=0|q=positive:3,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,3.445312499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,0.4306640624999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,3.014648437499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0079,QP093A-0079|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=4|d=0|q=negative:4,QP093A-0079|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=4|d=0|q=negative:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,6.851851851851851851851851851851851851851851851851851851851851851851851851851851851851851851851851853,0.8564814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814814816,5.995370370370370370370370370370370370370370370370370370370370370370370370370370370370370370370370371,
particle,QP093A-0080,QP093A-0080|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=4|d=0|q=positive:4,QP093A-0080|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=4|d=0|q=positive:4,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,4.111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111112,0.513888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,3.597222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222,
particle,QP093A-0081,QP093A-0081|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=6|d=0|q=negative:6,QP093A-0081|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=6|d=0|q=negative:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,11.71875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1.46484375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10.25390625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0082,QP093A-0082|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=6|d=0|q=positive:6,QP093A-0082|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=6|d=0|q=positive:6,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,4.687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,0.5859375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002,4.101562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001,
particle,QP093A-0083,QP093A-0083|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=8|d=0|q=negative:8,QP093A-0083|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=8|d=0|q=negative:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,17.59259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259259260,2.199074074074074074074074074074074074074074074074074074074074074074074074074074074074074074074074075,15.39351851851851851851851851851851851851851851851851851851851851851851851851851851851851851851851852,
particle,QP093A-0084,QP093A-0084|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=8|d=0|q=positive:8,QP093A-0084|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=8|d=0|q=positive:8,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,4.222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222224,0.527777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777778,3.694444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444446,
particle,QP093A-0085,QP093A-0085|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=9|d=0|q=negative:9,QP093A-0085|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=9|d=0|q=negative:9,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,20.91796875,2.61474609375,18.30322265625,
particle,QP093A-0086,QP093A-0086|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=9|d=0|q=positive:9,QP093A-0086|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=9|d=0|q=positive:9,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,3.5859375,0.4482421875,3.1376953125,
particle,QP093A-0087,QP093A-0087|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=12|d=0|q=negative:12,QP093A-0087|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=12|d=0|q=negative:12,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,32.49999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,4.062499999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,28.43749999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999,
particle,QP093A-0088,QP093A-0088|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=12|d=0|q=positive:12,QP093A-0088|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=12|d=0|q=positive:12,NULL_CONJUGATE_REVEALED_ZERO_QA_NO_MATTER_PROMOTION,,,,no,no,REJECT_MATTER_PROMOTION_NULL_REVEAL,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
particle,QP093A-0089,QP093A-0089|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=1|q=negative:1,QP093A-0089|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=1|q=negative:1,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,15.20905671296296296296296296296296296296296296296296296296296296296296296296296296296296296296296296,1.90113208912037037037037037037037037037037037037037037037037037037037037037037037037037037037037037,13.30792462384259259259259259259259259259259259259259259259259259259259259259259259259259259259259259,
particle,QP093A-0090,QP093A-0090|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=1|q=positive:1,QP093A-0090|antimatter_conjugate_rows|V4_1_SINGLE_WRITE|conjugate_single_write|p=1|d=1|q=positive:1,NATIVE_PARTICLE_IDENTITY_ASSIGNED_NO_KNOWN_LABEL,,,,no,yes,ANTIMATTER_ROW_ALLOWED_AFTER_SURFACE_GATE,17.99913194444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,2.249891493055555555555555555555555555555555555555555555555555555555555555555555555555555555555555555,15.74924045138888888888888888888888888888888888888888888888888888888888888888888888888888888888888889,
